Order ID,State/Province,Shipping Status,Date,City,Country/Region,Ship Mode,Days to Ship Scheduled
US-2021-126347,California,Shipped,12/19/2021,Los Angeles,United States,Second Class,3
US-2021-113173,Illinois,Shipped,11/17/2021,Chicago,United States,Second Class,9
US-2022-105256,North Carolina,Shipped,5/20/2022,Asheville,United States,Same Day,0
US-2020-138296,Virginia,Ordered,12/5/2020,Alexandria,United States,Standard Class,6
US-2020-148586,New York,Ordered,3/25/2020,New York City,United States,Standard Class,6
US-2023-145338,Pennsylvania,Ordered,1/29/2023,Philadelphia,United States,First Class,1
US-2020-166590,Indiana,Ordered,10/29/2020,Columbus,United States,Standard Class,12
US-2023-106705,Iowa,Ordered,12/26/2023,Burlington,United States,Standard Class,6
US-2023-116701,Texas,Shipped,12/21/2023,Dallas,United States,Second Class,3
US-2021-116841,Oregon,Ordered,4/14/2021,Springfield,United States,Standard Class,6
US-2023-164917,Florida,Shipped,12/7/2023,Miami,United States,Standard Class,6
US-2023-146269,Illinois,Ordered,10/6/2023,Chicago,United States,Same Day,0
US-2023-104024,Pennsylvania,Shipped,9/3/2023,Philadelphia,United States,Second Class,3
US-2020-143707,New York,Shipped,3/5/2020,New York City,United States,Standard Class,6
US-2022-128972,Oklahoma,Shipped,11/17/2022,Oklahoma City,United States,Standard Class,6
US-2022-137176,Texas,Shipped,9/14/2022,Dallas,United States,Second Class,3
US-2021-157343,Pennsylvania,Ordered,6/7/2021,Philadelphia,United States,Standard Class,18
US-2023-120894,North Carolina,Shipped,5/2/2023,Wilmington,United States,Standard Class,6
US-2023-169054,Pennsylvania,Shipped,4/26/2023,Philadelphia,United States,Standard Class,6
US-2023-138548,New Jersey,Shipped,8/21/2023,Plainfield,United States,Standard Class,6
US-2022-125402,California,Shipped,10/1/2022,Long Beach,United States,Standard Class,42
US-2022-119123,California,Shipped,3/18/2022,Riverside,United States,Standard Class,6
US-2022-105207,Oklahoma,Ordered,1/3/2022,Broken Arrow,United States,Standard Class,12
US-2021-113901,Michigan,Shipped,10/24/2021,Detroit,United States,Standard Class,12
US-2023-114258,Texas,Ordered,11/5/2023,Dallas,United States,Second Class,3
US-2022-101791,Illinois,Shipped,5/31/2022,Chicago,United States,Standard Class,18
US-2022-113621,Maryland,Ordered,12/1/2022,Rockville,United States,Standard Class,12
US-2022-140543,South Carolina,Ordered,6/29/2022,Florence,United States,Second Class,3
US-2022-113600,Ohio,Shipped,12/17/2022,Cuyahoga Falls,United States,Second Class,3
US-2020-109218,California,Ordered,6/30/2020,Los Angeles,United States,Second Class,3
US-2020-127978,Ohio,Shipped,3/8/2020,Columbus,United States,Standard Class,18
US-2022-109827,Arizona,Ordered,12/25/2022,Phoenix,United States,Standard Class,30
US-2022-158260,California,Shipped,11/8/2022,San Diego,United States,Standard Class,6
US-2022-147375,Illinois,Ordered,6/12/2022,Chicago,United States,Second Class,6
US-2020-165379,Texas,Shipped,7/15/2020,Dallas,United States,Standard Class,12
US-2022-166282,Tennessee,Ordered,4/16/2022,Nashville,United States,Standard Class,12
US-2020-109036,Washington,Ordered,12/20/2020,Seattle,United States,Standard Class,6
US-2020-128538,California,Ordered,10/11/2020,Redondo Beach,United States,Standard Class,6
US-2022-114713,Florida,Ordered,7/7/2022,Hialeah,United States,Standard Class,6
US-2020-139542,Pennsylvania,Shipped,10/29/2020,Philadelphia,United States,Standard Class,12
US-2021-161263,Ohio,Ordered,4/16/2021,Toledo,United States,Standard Class,36
US-2020-123344,California,Shipped,9/29/2020,San Francisco,United States,Standard Class,6
US-2020-160066,California,Ordered,11/16/2020,Huntington Beach,United States,Standard Class,6
US-2023-100580,California,Ordered,8/13/2023,San Diego,United States,Standard Class,6
US-2020-140816,Colorado,Ordered,12/20/2020,Thornton,United States,Same Day,0
US-2023-157224,California,Shipped,9/18/2023,Los Angeles,United States,Second Class,3
US-2023-125640,Pennsylvania,Ordered,7/25/2023,Philadelphia,United States,Standard Class,6
US-2020-163034,Illinois,Ordered,11/24/2020,Chicago,United States,Standard Class,6
US-2023-111332,North Dakota,Shipped,5/22/2023,Fargo,United States,Second Class,15
US-2022-114209,Texas,Ordered,5/21/2022,Dallas,United States,Standard Class,12
US-2021-133977,Florida,Shipped,9/8/2021,Tamarac,United States,Second Class,3
US-2020-152849,Tennessee,Shipped,7/12/2020,Knoxville,United States,Standard Class,6
US-2021-101007,Texas,Ordered,2/9/2021,Dallas,United States,Second Class,3
US-2021-114741,Nevada,Ordered,12/6/2021,North Las Vegas,United States,Standard Class,18
US-2023-100048,New York,Shipped,5/24/2023,Mount Vernon,United States,Standard Class,18
US-2023-129490,Florida,Shipped,9/30/2023,Miramar,United States,Standard Class,6
US-2023-105410,California,Shipped,3/22/2023,San Francisco,United States,First Class,4
US-2023-124968,Illinois,Ordered,9/8/2023,Chicago,United States,Second Class,3
US-2021-141565,Tennessee,Shipped,9/24/2021,Nashville,United States,Standard Class,12
US-2023-106579,Illinois,Ordered,6/8/2023,Skokie,United States,Standard Class,6
US-2023-118003,New Jersey,Ordered,12/4/2023,Paterson,United States,Standard Class,18
US-2023-113873,Texas,Shipped,11/19/2023,Dallas,United States,Standard Class,12
US-2020-155502,Virginia,Ordered,1/26/2020,Alexandria,United States,Standard Class,42
US-2022-149503,California,Ordered,12/9/2022,Stockton,United States,First Class,1
US-2021-137064,Texas,Ordered,2/6/2021,Houston,United States,Standard Class,18
US-2023-168102,Florida,Ordered,4/24/2023,Jacksonville,United States,Standard Class,6
US-2020-166457,Kentucky,Ordered,5/5/2020,Richmond,United States,Second Class,9
US-2023-133361,Maryland,Shipped,5/17/2023,Baltimore,United States,First Class,6
US-2023-137456,Nebraska,Ordered,12/21/2023,Fremont,United States,Same Day,0
US-2023-115602,New York,Shipped,12/24/2023,New York City,United States,Standard Class,24
US-2022-122518,Florida,Shipped,3/8/2022,Miami,United States,Second Class,3
US-2023-130043,Texas,Ordered,9/15/2023,Houston,United States,Standard Class,6
US-2021-127453,Pennsylvania,Ordered,12/19/2021,Philadelphia,United States,First Class,3
US-2020-104976,California,Ordered,12/9/2020,San Francisco,United States,Standard Class,6
US-2023-140151,Washington,Shipped,3/25/2023,Seattle,United States,First Class,3
US-2022-121958,North Carolina,Ordered,11/13/2022,Thomasville,United States,Standard Class,6
US-2023-136679,Texas,Shipped,11/18/2023,Pasadena,United States,Standard Class,12
US-2023-102659,Michigan,Ordered,12/9/2023,Grand Rapids,United States,Standard Class,6
US-2023-166394,New Hampshire,Ordered,9/4/2023,Nashua,United States,Second Class,3
US-2021-139850,Pennsylvania,Ordered,6/12/2021,Philadelphia,United States,Standard Class,12
US-2023-102288,Texas,Shipped,6/23/2023,Houston,United States,Standard Class,18
US-2020-153927,Georgia,Ordered,8/12/2020,Woodstock,United States,First Class,2
US-2022-138667,Ohio,Ordered,12/27/2022,Lancaster,United States,Second Class,3
US-2022-102932,New Jersey,Ordered,9/19/2022,Orange,United States,Second Class,6
US-2021-109939,Oregon,Ordered,5/8/2021,Salem,United States,Standard Class,6
US-2023-109316,California,Ordered,6/8/2023,Los Angeles,United States,First Class,2
US-2023-126144,Pennsylvania,Shipped,8/5/2023,Philadelphia,United States,Standard Class,6
US-2023-161130,Florida,Ordered,11/3/2023,Miami,United States,Standard Class,6
US-2021-150714,Oregon,Shipped,11/1/2021,Springfield,United States,Standard Class,30
US-2023-111920,Oklahoma,Shipped,10/26/2023,Tulsa,United States,Standard Class,6
US-2023-157483,Michigan,Shipped,11/18/2023,Detroit,United States,Standard Class,6
US-2021-129532,California,Ordered,12/8/2021,Los Angeles,United States,Standard Class,12
US-2020-147704,Indiana,Ordered,11/16/2020,Bloomington,United States,Standard Class,24
US-2022-145247,Kentucky,Ordered,5/5/2022,Louisville,United States,First Class,1
US-2021-154291,Alabama,Ordered,7/25/2021,Montgomery,United States,Standard Class,12
US-2021-142811,Arizona,Ordered,4/2/2021,Mesa,United States,Standard Class,6
US-2021-142419,Washington,Ordered,7/11/2021,Seattle,United States,Second Class,6
US-2021-133585,Texas,Ordered,3/1/2021,Houston,United States,First Class,2
US-2023-107125,California,Shipped,12/2/2023,Los Angeles,United States,Standard Class,12
US-2020-135881,New York,Ordered,5/23/2020,New York City,United States,Standard Class,18
US-2022-110499,California,Ordered,4/7/2022,San Francisco,United States,First Class,1
US-2022-152632,New York,Shipped,11/2/2022,Troy,United States,Standard Class,6
US-2020-123323,California,Shipped,11/12/2020,San Francisco,United States,Standard Class,6
US-2021-125423,California,Shipped,12/15/2021,Los Angeles,United States,Second Class,3
US-2021-130974,Massachusetts,Ordered,11/27/2021,Everett,United States,Second Class,21
US-2023-147410,California,Shipped,9/8/2023,Santa Ana,United States,Standard Class,6
US-2021-125066,Mississippi,Ordered,12/14/2021,Jackson,United States,Standard Class,12
US-2020-123064,Illinois,Shipped,7/2/2020,Chicago,United States,First Class,1
US-2023-146192,Georgia,Ordered,4/22/2023,Columbus,United States,Standard Class,6
US-2023-120089,Ohio,Ordered,11/30/2023,Toledo,United States,Same Day,0
US-2021-138674,Oregon,Shipped,11/17/2021,Springfield,United States,First Class,3
US-2023-138611,Ohio,Shipped,11/17/2023,Grove City,United States,Second Class,6
US-2023-169404,Pennsylvania,Ordered,4/9/2023,York,United States,Standard Class,12
US-2022-125206,California,Ordered,1/3/2022,Los Angeles,United States,First Class,1
US-2021-109190,Texas,Ordered,10/23/2021,Lubbock,United States,Standard Class,18
US-2023-107629,Illinois,Shipped,12/14/2023,Skokie,United States,Same Day,0
US-2020-115980,South Dakota,Ordered,7/15/2020,Sioux Falls,United States,Standard Class,12
US-2023-132619,California,Shipped,9/5/2023,San Francisco,United States,Standard Class,6
US-2021-116750,North Carolina,Shipped,7/10/2021,Fayetteville,United States,Second Class,6
US-2021-140025,Texas,Ordered,4/7/2021,San Antonio,United States,Standard Class,12
US-2023-150497,Minnesota,Ordered,7/20/2023,Maple Grove,United States,Standard Class,6
US-2022-146521,Pennsylvania,Ordered,7/21/2022,Philadelphia,United States,Second Class,3
US-2022-152247,Wyoming,Ordered,11/7/2022,Cheyenne,United States,Standard Class,6
US-2020-136644,Indiana,Shipped,6/22/2020,Mishawaka,United States,Standard Class,6
US-2022-149111,North Carolina,Shipped,4/21/2022,Raleigh,United States,Second Class,6
US-2022-164770,Texas,Shipped,12/4/2022,Houston,United States,Second Class,6
US-2021-151785,Illinois,Shipped,3/10/2021,Chicago,United States,Standard Class,6
US-2021-126697,Texas,Shipped,9/24/2021,Houston,United States,First Class,3
US-2023-143455,Ohio,Ordered,11/11/2023,Springfield,United States,Standard Class,6
US-2021-117828,Virginia,Shipped,12/26/2021,Richmond,United States,First Class,1
US-2021-138093,Maryland,Ordered,12/10/2021,Baltimore,United States,Standard Class,30
US-2021-101399,Illinois,Shipped,1/24/2021,Park Ridge,United States,Standard Class,6
US-2022-153269,Massachusetts,Ordered,3/9/2022,Andover,United States,First Class,4
US-2020-104773,Texas,Ordered,12/8/2020,Houston,United States,Standard Class,6
US-2022-134110,Texas,Ordered,11/17/2022,The Colony,United States,First Class,2
US-2020-111157,Pennsylvania,Ordered,3/2/2020,Philadelphia,United States,Standard Class,12
US-2021-142419,Washington,Shipped,7/13/2021,Seattle,United States,Second Class,6
US-2020-160738,Illinois,Shipped,5/10/2020,Freeport,United States,Standard Class,6
US-2022-111010,New Jersey,Shipped,1/28/2022,Morristown,United States,Standard Class,6
US-2021-162964,Texas,Shipped,11/18/2021,Houston,United States,Standard Class,18
US-2022-146710,Texas,Shipped,9/1/2022,Dallas,United States,Standard Class,24
US-2023-102771,New York,Ordered,3/31/2023,New York City,United States,Standard Class,6
US-2021-135685,Wisconsin,Ordered,11/16/2021,Milwaukee,United States,Second Class,15
US-2022-157840,Nebraska,Shipped,12/23/2022,Fremont,United States,Second Class,3
US-2023-144750,Arizona,Ordered,8/21/2023,Chandler,United States,Same Day,0
US-2023-134649,Alabama,Ordered,1/26/2023,Hoover,United States,Second Class,6
US-2023-131016,Texas,Shipped,9/20/2023,Arlington,United States,First Class,2
US-2023-160801,Pennsylvania,Ordered,9/19/2023,Philadelphia,United States,Same Day,0
US-2020-142979,California,Shipped,4/18/2020,Lodi,United States,Standard Class,6
US-2023-132346,Delaware,Shipped,11/11/2023,Newark,United States,Standard Class,6
US-2021-120320,Texas,Ordered,3/5/2021,Houston,United States,Standard Class,6
US-2022-101651,California,Ordered,12/24/2022,San Jose,United States,Standard Class,12
US-2021-105102,New York,Shipped,9/19/2021,New York City,United States,Second Class,9
US-2023-133207,California,Shipped,12/3/2023,Los Angeles,United States,Standard Class,6
US-2022-130407,New York,Ordered,9/2/2022,New York City,United States,Standard Class,12
US-2022-148957,Washington,Ordered,9/17/2022,Redmond,United States,Standard Class,6
US-2022-152072,New Jersey,Shipped,1/19/2022,Westfield,United States,Standard Class,18
US-2023-107853,California,Shipped,5/31/2023,Oceanside,United States,Standard Class,6
US-2021-123568,Utah,Ordered,11/8/2021,West Jordan,United States,Standard Class,24
US-2023-163692,Arizona,Shipped,9/9/2023,Phoenix,United States,First Class,1
US-2020-155817,North Carolina,Shipped,10/9/2020,Durham,United States,Standard Class,12
US-2022-157000,Texas,Ordered,7/16/2022,Grand Prairie,United States,Standard Class,12
US-2022-114293,Oregon,Shipped,11/26/2022,Gresham,United States,Standard Class,6
CA-2023-158740,Quebec,Ordered,5/5/2023,Montreal,Canada,Standard Class,6
US-2023-132584,Michigan,Shipped,8/27/2023,Detroit,United States,First Class,1
US-2020-133305,New York,Ordered,7/11/2020,New York City,United States,Standard Class,12
US-2022-107783,Pennsylvania,Ordered,7/28/2022,Bethlehem,United States,First Class,3
US-2022-129693,Washington,Shipped,12/2/2022,Seattle,United States,Standard Class,6
US-2023-138310,Colorado,Shipped,6/30/2023,Denver,United States,Standard Class,6
US-2022-144554,Ohio,Ordered,11/7/2022,Newark,United States,Standard Class,6
US-2023-147998,California,Shipped,5/24/2023,San Jose,United States,Standard Class,6
US-2023-117422,Ohio,Ordered,10/21/2023,Lakewood,United States,Standard Class,18
US-2021-133494,Pennsylvania,Shipped,3/5/2021,Philadelphia,United States,Standard Class,6
US-2022-140018,Ohio,Ordered,11/21/2022,Columbus,United States,Standard Class,18
US-2021-144386,New York,Ordered,11/5/2021,New York City,United States,Standard Class,6
US-2021-123155,Texas,Ordered,3/9/2021,San Antonio,United States,First Class,2
CA-2023-131807,Alberta,Shipped,10/10/2023,Edmonton,Canada,Standard Class,24
US-2020-166051,Mississippi,Shipped,6/5/2020,Jackson,United States,Standard Class,12
US-2020-165568,Washington,Shipped,2/19/2020,Seattle,United States,Standard Class,6
US-2022-106306,Arizona,Shipped,3/8/2022,Glendale,United States,Same Day,0
US-2022-157868,Michigan,Shipped,12/29/2022,Grand Rapids,United States,Standard Class,6
US-2022-115588,Ohio,Ordered,11/10/2022,Toledo,United States,Second Class,6
US-2021-153381,Iowa,Ordered,9/24/2021,Dubuque,United States,Standard Class,12
US-2022-128916,Texas,Shipped,8/20/2022,Houston,United States,Second Class,6
US-2020-133389,Arizona,Ordered,6/22/2020,Phoenix,United States,Same Day,0
US-2023-112809,Texas,Ordered,8/18/2023,Dallas,United States,Standard Class,18
US-2021-117415,Texas,Ordered,12/27/2021,Houston,United States,Standard Class,24
US-2023-148068,New York,Shipped,9/25/2023,New York City,United States,Standard Class,12
US-2020-137155,New York,Shipped,11/5/2020,Long Beach,United States,Standard Class,18
US-2021-110870,California,Shipped,12/15/2021,Los Angeles,United States,First Class,2
US-2023-100811,Pennsylvania,Shipped,11/24/2023,Philadelphia,United States,First Class,2
US-2022-112977,New York,Shipped,3/16/2022,Long Beach,United States,Standard Class,6
US-2022-161781,Indiana,Ordered,9/29/2022,Columbus,United States,First Class,1
US-2023-159205,Kentucky,Ordered,3/31/2023,Henderson,United States,Second Class,6
US-2022-107790,Texas,Ordered,11/20/2022,Houston,United States,Standard Class,6
US-2022-151827,Pennsylvania,Shipped,4/2/2022,Philadelphia,United States,Second Class,6
US-2020-110786,California,Shipped,1/2/2021,San Francisco,United States,Standard Class,42
US-2023-112487,Ohio,Shipped,12/30/2023,Columbus,United States,Standard Class,6
US-2021-108259,North Carolina,Shipped,11/15/2021,Jacksonville,United States,Standard Class,24
